ID,CANCELADO,CODIGO_BARRA,DATA_LANCAMENTO,DATA_PAGAMENTO,EMISSAO,ID_CANCELAMENTO,NUMERO,OBS,PARCELA,TOTAL_PARCELAS,VALOR,VALOR_PAGO,VENCIMENTO,FORMA_PAGAMENTO_ID,TIPO_CONTA_ID
503,false,23792374039027935943534011189502665160000041412,2018-12-27 23:05:56,2015-08-10,2012-10-12,0,09/027935943343,,34,48,414.12,414.12,2015-08-10,6,12
504,false,23792374039027935943535011189509365470000041412,2018-12-27 23:05:56,2015-09-10,2012-10-12,0,09/027935943351,,35,48,414.12,414.12,2015-09-10,6,12
505,false,23792374039027935943536011189507565770000041412,2018-12-27 23:05:56,2015-10-13,2012-10-12,0,09/02793594336P,,36,48,414.12,414.12,2015-10-13,6,12
506,false,23792374039027935943537011189505166080000041412,2018-12-27 23:05:56,2015-11-10,2012-10-12,0,09/027935943378,,37,48,414.12,414.12,2015-11-10,7,12
531,false,848400000003685001592014511259921685579026119222,2018-12-27 23:05:56,2015-11-25,2015-11-08,0,992168579,,0,0,68.50,68.50,2015-11-25,2,50
532,false,848300000000169681592014602259921682579029119223,2018-12-27 23:05:56,2016-02-25,2016-01-09,0,992168579,,0,0,69.68,69.68,2016-02-25,6,50
533,false,846000000006349001090100001370809731957303262993,2018-12-27 23:05:56,2016-02-25,2016-02-07,0,000724895-AA,,0,0,34.90,34.90,2016-02-25,6,5
534,false,3419175397716564720410001730900021000,2018-12-27 23:05:56,2016-02-25,2016-02-25,0,175/39716564-7,,0,0,8.60,8.60,2016-02-25,6,3
535,false,0339949281369816046000572090102310000000000000,2018-12-27 23:05:56,2016-02-25,2016-02-15,0,8160460057209,		,0,0,670.63,670.63,2016-02-25,6,48
536,false,8362000000005188700403002259637265036100252771009,2018-12-27 23:05:56,2016-02-25,2016-02-25,0,000800709C,,0,0,18.87,18.87,2016-02-22,6,1
537,false,2379237403902793594354001118950916700000041412,2018-12-27 23:05:56,2016-02-10,2012-10-12,0,09/027935943408,,40,48,414.12,414.12,2016-02-10,6,12
538,false,339949281369816013090718460102420000000000000,2018-12-27 23:05:56,2016-01-25,2016-01-13,0,8160130071846,,0,0,172.50,172.50,2016-01-25,7,11
539,false,84800000000668501592014601259921684579028119220,2018-12-27 23:05:56,2016-01-25,2015-12-09,0,992168579,,0,0,68.50,68.50,2016-01-25,7,50
540,false,8466000000000349001090100001346927716157303262990,2018-12-27 23:05:56,2016-01-25,2016-01-07,0,1346927711,,0,0,34.90,34.90,2016-01-25,2,5
541,false,8461000000005338201090101001350560692395512623996,2018-12-27 23:05:56,2016-01-25,2016-01-07,0,000859239-AA,,0,0,33.82,33.82,2016-01-25,7,14
542,false,8362000000005331000403005486384924032100252771009,2018-12-27 23:05:56,2016-01-25,2016-01-13,0,0007999874C,,0,0,33.10,33.10,2016-01-22,7,1
543,false,104910221190900000000200005069943666670000025000,2018-12-27 23:05:56,2016-01-08,2015-12-07,0,90000000000506994-2,,0,0,250.00,250.00,2016-01-08,7,4
544,false,10491022119090000000200005127618266950000025000,2018-12-27 23:05:56,2016-02-05,2016-01-18,0,90000000000512761-6,,0,0,250.00,250.00,2016-02-05,7,4
545,false,23792374039027935943538011189503266380000041412,2018-12-27 23:05:56,2015-02-10,2012-02-12,0,09/027935943386,,38,48,414.12,414.12,2015-12-10,6,12
546,false,000000000000000000000000000000000000000000000000000000,2018-12-27 23:05:56,2016-01-13,2012-10-12,0,09/027935943394,,39,48,414.12,419.52,2016-01-10,8,12
547,false,23792374039027935943541011189507767290000041412,2018-12-27 23:05:56,2016-03-10,2012-10-12,0,09/027935943416,,41,48,414.12,414.12,2016-03-10,6,12
548,false,23792374039027935964354201118950546760000004141,2018-12-27 23:05:56,2016-04-10,2012-10-12,0,09/027935943424,,42,48,414.12,414.12,2016-04-10,6,12
549,false,10491022119090000000200005003009266350000025000,2018-12-27 23:05:56,2015-12-07,2015-11-17,0,900000000000500300-3,,0,0,250.00,250.00,2015-12-07,6,4
550,false,836600000001431700403006472242984038100252771009,2018-12-27 23:05:56,2015-09-25,2015-09-11,0,201509000726108C,,0,0,43.17,43.17,2015-09-22,6,1
551,false,10491022119090000000200004977542466070000033000,2018-12-27 23:05:56,2015-11-09,2015-10-26,0,900000000000497754-3,,0,0,330.00,330.00,2015-11-09,8,4
552,false,0339949281369815317040570920102350000000000000000,2018-12-27 23:05:56,2015-11-25,2015-11-13,0,81553170057092,,0,0,231.40,231.40,2015-11-25,6,11
553,false,8365000000002399000403002245486840037100252771009,2018-12-27 23:05:57,2015-11-25,2015-11-12,0,000905351C,,0,0,39.90,39.90,2015-11-23,6,1
554,false,8469000000007349001090100001300780218657303262999,2018-12-27 23:05:57,2015-11-25,2015-11-07,0,000.607.107-AA,,0,0,34.90,34.90,2015-11-25,6,5
555,false,341917539771656472041001730900021000,2018-12-27 23:05:57,2015-11-25,2015-11-25,0,175/397165647,,0,0,144.20,144.20,2015-11-25,6,3
556,false,0339949281369815349060808740102550000000000000,2018-12-27 23:05:57,2015-12-24,2015-12-15,0,8153490080874,,0,0,169.00,169.00,2015-12-25,6,11
557,false,836500000002429800403009495208693038100252771009,2018-12-27 23:05:57,2015-12-24,2015-12-14,0,000762502C,,0,0,42.98,42.98,2015-12-22,6,1
558,false,84610000000534900109010000132653244257303262998,2018-12-27 23:05:57,2015-12-24,2015-12-07,0,000.827.736-AA,,0,0,34.90,34.90,2015-12-25,6,5
559,false,8483000000001685001592014512259921683579027119226,2018-12-27 23:05:57,2015-12-24,2015-11-09,0,992168579,,0,0,68.50,68.50,2015-12-25,6,50
560,false,341917539771656472041001730900021000,2018-12-27 23:05:57,2015-12-24,2015-12-25,0,175/397165647,,10,10,144.20,144.20,2015-12-25,6,3
561,false,848500000005685001592014510259921687579025119229,2018-12-27 23:05:57,2015-10-26,2015-09-09,0,992168579,,0,0,68.50,68.50,2015-10-25,6,50
562,false,83680000000943500040300450628156033100252771009,2018-12-27 23:05:57,2015-10-26,2015-10-04,0,000824015C,,0,0,43.50,43.50,2015-10-22,6,1
563,false,0339949281369815287000682480102880000000000000,2018-12-27 23:05:57,2015-10-26,2015-10-14,0,8152870068248,,0,0,762.73,762.73,2015-10-25,6,11
584,false,848500000005726001592015603259921680579030119223,2018-12-27 23:05:57,2016-03-28,2016-02-09,0,992168579,,0,0,72.60,72.60,2016-03-25,6,50
585,false,846300000004378800403008507231783030100252771009,2018-12-27 23:05:57,2016-03-28,2016-03-11,0,000796405C,,0,0,37.88,37.88,2016-03-22,6,1
586,false,341917539771656472041001730900021000,2018-12-27 23:05:57,2016-03-28,2016-03-25,0,175/39716564-7,,1,4,114.95,114.95,2016-03-25,6,3
587,false,84610000000534900109010000139503527045730326299,2018-12-27 23:05:57,2016-03-28,2016-03-07,0,1395035274,	,0,0,34.90,34.90,2016-03-25,6,5
675,false,8468000000832901090110001525821367400955126232,2018-12-27 23:05:57,2016-08-25,2016-08-07,,1525821364,,0,0,32.90,32.90,2016-08-25,2,5
676,false,1049022195020001004600057856700570630000025000,2018-12-27 23:05:57,2017-02-07,2017-01-19,0,1400000005785672,,0,0,250.00,250.00,2017-02-07,7,4
677,false,0339949281369817013070621450102250000000000000,2018-12-27 23:05:57,2017-01-25,2017-01-13,0,8170130062145,,0,0,373.87,373.87,2017-01-25,6,11
678,false,84800000006726001592015701259921680579040119226,2018-12-27 23:05:57,2017-01-25,2016-12-09,0,000,,0,0,72.60,72.60,2017-01-25,6,50
679,false,84650000001399001090113001661486389500573032629,2018-12-27 23:05:57,2017-01-25,2017-01-07,0,1661486365,,0,0,39.90,39.90,2017-01-25,2,5
680,false,836300000000432210040303748161802032100252771009,2018-12-27 23:05:57,2017-01-25,2017-01-11,0,000913795C,,0,0,32.21,32.21,2017-01-23,6,1
682,false,104902219502000100460005872336325270040000025000,2018-12-27 23:05:57,2016-12-12,2016-11-29,0,1400000000572363-4,,0,0,250.00,250.00,2016-12-10,7,4
683,false,8369000000008314600403005651297623035100252771009,2018-12-27 23:05:57,2016-12-26,2016-12-07,0,00712156C,,0,0,31.46,31.46,2016-12-22,6,1
684,false,033994928136981634904072618010264000000000000,2018-12-27 23:05:57,2016-12-26,2016-12-14,0,816349072618,,0,0,502.31,502.31,2016-12-25,6,11
685,false,846400000002399001090113001632667729500573032629,2018-12-27 23:05:57,2016-12-26,2016-12-07,0,000,,0,0,39.90,39.90,2016-12-25,6,5
686,false,8469000000007389001090114001638214195801059412282,2018-12-27 23:05:57,2016-12-26,2016-12-07,0,1638214196,TIM 14-98167-5554,0,0,38.90,38.90,2016-12-25,6,5
687,false,84870000009726001592015612259921680579039119226,2018-12-27 23:05:57,2016-12-25,2016-11-09,0,000,,0,0,72.60,72.60,2016-12-25,6,50
688,false,8468000000089329001090110001528521367400955126232,2018-12-27 23:05:57,2016-08-25,2016-08-07,0,1525821364,,0,0,32.90,32.90,2016-08-25,6,14
689,false,846800000008409301090117001604380335200573032626,2018-12-27 23:05:57,2016-11-25,2016-11-07,0,1604380332,,0,0,40.93,40.93,2016-11-25,6,5
690,false,8464000000010049001090114001594843441201049412285,2018-12-27 23:05:57,2016-11-08,2016-10-19,0,1594843442,TIM 14-8167-5554,0,0,104.90,104.90,2016-11-10,6,5
691,false,84630000003665601090111001609179435201049412285,2018-12-27 23:05:57,2016-11-25,2016-11-07,0,1609179432,TIM 14-98167-5554,0,0,66.56,66.56,2016-11-25,6,5
692,false,836500000002356900403003645769192032100252771009,2018-12-27 23:05:57,2016-11-25,2016-11-07,0,000788928c,,0,0,35.69,35.69,2016-11-22,6,1
693,false,0339949281369841631900063472010293000000000000,2018-12-27 23:05:57,2016-11-25,2016-11-14,0,6163190063472,,0,0,581.99,581.99,2016-11-25,6,11
694,false,341917539771656472041001730900021000,2018-12-27 23:05:57,2016-11-25,2016-11-25,0,175/397165647,,4,10,153.20,153.20,2016-11-25,6,3
695,false,8488000000007260014592015611259921681579038119222,2018-12-27 23:05:57,2016-11-25,2016-10-09,0,000,,0,0,72.60,72.60,2016-11-25,6,50
696,false,2379237403902793594354801118950286943000041412,2018-12-27 23:05:57,2016-10-11,2012-10-12,0,09/027935943483,,48,48,414.12,415.92,2016-10-10,8,12
697,false,23792374039027935943547011189504669130000041412,2018-12-27 23:05:57,2016-09-12,2012-10-12,0,09/027935943475,,47,48,414.12,414.12,2016-09-10,6,12
698,false,23792374039027935943546011189506168820000041412,2018-12-27 23:05:57,2016-08-11,2012-10-12,0,0027935943,,46,48,414.12,415.92,2016-08-10,8,12
699,false,23792374039027935943545011189508368510000041412,2018-12-27 23:05:57,2016-07-11,2012-10-12,0,09/027935943459,,45,48,414.12,414.12,2016-07-10,6,12
700,false,2379237403902793594354401118950116820000041412,2018-12-27 23:05:57,2016-06-10,2012-10-12,0,09/02793594344,,44,48,414.12,414.12,2016-06-10,6,12
701,false,237923740390279359435430111859503667900000041412,2018-12-27 23:05:57,2016-05-10,2012-10-12,0,09/027935943432,,43,48,414.12,414.12,2016-05-10,6,12
702,false,8365000000002392900403008728618923037100252771009,2018-12-27 23:05:57,2016-09-26,2016-09-12,0,000874109,,0,0,39.29,39.29,2016-09-22,7,1
703,false,10491022119090000000200005469242568770000025000,2018-12-27 23:05:57,2016-08-05,2016-07-19,0,90000000005469240,,0,0,250.00,250.00,2016-08-05,8,4
704,false,8460000000006351201090112001540475918801049412282,2018-12-27 23:05:57,2016-09-12,2016-08-19,0,1540475918,TIM 14-98167-5554,0,0,35.12,35.12,2016-09-10,6,5
705,false,1049102211909000000020000551414676910000025000,2018-12-27 23:05:57,2016-09-08,2016-08-18,0,9000000000005514148,,0,0,250.00,250.00,2016-09-08,6,4
706,false,83630000004311800403009655162039037100252771009,2018-12-27 23:05:57,2016-08-22,2016-08-11,0,000804327c,,0,0,31.18,31.18,2016-08-22,6,1
707,false,0339949281369816228000590860102320000000000000,2018-12-27 23:05:57,2016-08-25,2016-08-15,0,816228059086,,0,0,462.60,462.60,2016-08-25,6,11
708,false,341917539771656472041001730900021000,2018-12-27 23:05:57,2016-08-25,2016-08-25,0,175/39716564-7,,0,0,153.20,153.20,2016-08-25,6,3
709,false,836500000002386300403006665725614036100252771099,2018-12-27 23:05:57,2016-10-25,2016-10-08,0,000858299,,0,0,38.63,38.63,2016-10-24,6,1
710,false,846300000003399001090113001576549172600573032627,2018-12-27 23:05:57,2016-10-25,2016-10-07,0,1576549176,,0,0,39.90,39.90,2016-10-25,6,5
711,false,848900000002726001592015610259921683579037119229,2018-12-27 23:05:57,2016-10-25,2016-09-09,0,000,,0,0,72.60,72.60,2016-10-25,6,50
712,false,341917539771656472041001730900021000,2018-12-27 23:05:57,2016-10-25,2016-10-25,0,175/39716564-7,,0,0,153.20,153.20,2016-10-25,6,3
713,false,0339949281369816287080605640102630000000000000,2018-12-27 23:05:57,2016-10-25,2016-10-13,0,8162870060564,,0,0,474.80,474.80,2016-10-25,6,11
714,false,84620000000499001090119001567329477401049412281,2018-12-27 23:05:57,2016-10-07,2016-09-19,0,1567329474,,0,0,99.00,99.00,2016-10-10,7,5
715,false,104910221190900000002000055748194694000000025000,2018-12-27 23:05:57,2016-10-07,2016-09-20,0,900000000000557481-7,,0,0,250.00,250.00,2016-10-07,7,4
718,false,836400000003274900403008736208536036100252771009,2018-12-27 23:05:57,2017-02-24,2017-02-06,0,000885266C,,0,0,27.49,27.49,2017-02-22,6,1
719,false,0339949281369817046081863390102260000000000000,2018-12-27 23:05:57,2017-02-24,2017-02-15,0,8170460186339,,0,0,373.85,373.85,2017-02-25,6,11
720,false,84880000000771901592017702259921689579041119220,2018-12-27 23:05:57,2017-02-24,2017-01-09,0,992168579,,0,0,77.19,77.19,2017-02-25,6,50
721,false,8463000000033990010901130041690777527500573032629,2018-12-27 23:05:57,2017-02-24,2017-02-07,0,1690777525,,0,0,39.90,39.90,2017-02-25,6,5
722,false,341917539771656472041001730900021000,2018-12-27 23:05:57,2017-02-24,2017-02-21,0,175/39716564-7,Pagamento dessa fatura e de outra atrasada.,0,0,373.00,373.00,2017-02-25,6,3
723,false,000,2018-12-27 23:05:57,2017-02-24,2017-02-24,0,000,Pagamento IPVA cota unica com atraso.,0,0,859.19,859.19,2017-02-25,6,6
724,false,3419175397716564720410001730900021000,2018-12-27 23:05:57,2016-09-26,2016-09-25,0,175/39716564-7,,0,0,153.20,153.20,2016-09-25,7,3
725,false,846000000006329001090110001552873976600955126237,2018-12-27 23:05:57,2016-09-26,2016-06-07,0,1552873976,,0,0,32.90,32.90,2016-09-25,7,14
726,false,8480000006726001592015609259921680579036119225,2018-12-27 23:05:57,2016-09-26,2016-08-09,0,992168579,,0,0,72.60,72.60,2016-09-25,7,50
727,false,0339949281369816258030715520102820000000000000,2018-12-27 23:05:57,2016-09-26,2016-09-14,0,8162580071552,,0,0,506.81,506.81,2016-09-25,7,11
728,false,1049102211909000000020000535539166818000002500,2018-12-27 23:05:57,2016-06-08,2016-02-18,0,90000000000535539-2,,0,0,250.00,250.00,2016-06-07,7,4
729,false,1049102211909000000020005316666567860000025000,2018-12-27 23:05:57,2016-05-06,2016-04-20,0,900000000000531666-4,,0,0,250.00,250.00,2016-05-06,7,4
730,false,10491022119090000000200005409081268480000025000,2018-12-27 23:05:57,2016-07-07,2016-06-17,0,900000000000540908-5,,0,0,250.00,250.00,2016-07-07,7,4
731,false,0339949281369816103000724160102510000000000000,2018-12-27 23:05:57,2016-04-25,2016-04-12,0,8161030072416,,0,0,513.11,513.11,2016-04-25,6,11
732,false,846000000006349001090100001419649502757303262997,2018-12-27 23:05:57,2016-04-25,2016-04-07,0,1419649507,,0,0,34.90,34.90,2016-04-25,6,5
733,false,84630000000332900109010200142324976095512623992,2018-12-27 23:05:57,2016-04-25,2016-04-07,0,1423249760,,0,0,32.90,32.90,2016-04-25,6,14
734,false,848400000003726001592015604259921689579031119227,2018-12-27 23:05:57,2016-04-25,2016-03-09,0,992168579,,0,0,72.60,72.60,2016-04-25,6,50
735,false,81640000003317900403005653027957030100252771009,2018-12-27 23:05:57,2016-04-25,2016-04-11,0,000921666c,,0,0,31.79,31.79,2016-04-22,6,1
736,false,341917539771656472041001730900021000,2018-12-27 23:05:57,2016-04-25,2016-04-12,0,175/39716564-7,,0,0,73.15,73.15,2016-04-25,6,3
737,false,10491022119090000000200005260203367570000025000,2018-12-27 23:05:57,2016-04-07,2016-03-18,0,9000000000005260200,,0,0,250.00,250.00,2016-04-07,6,4
739,false,033994928136981607504081202010281000000000000,2018-12-27 23:05:57,2016-03-28,2016-03-15,0,8160750081202,,0,0,500.71,500.71,2016-03-25,6,11
740,false,846600000000329001090102001374449534895512623995,2018-12-27 23:05:57,2016-02-25,2016-02-07,0,374449538,,0,0,32.90,32.90,2016-02-25,6,14
741,false,10491022119090000000020000518312496726000025000,2018-12-27 23:05:57,2016-03-07,2016-02-16,0,9000000000005183125,,0,0,250.00,250.00,2016-03-07,6,4
742,false,8483000001726001592015605259921687579032119220,2018-12-27 23:05:57,2016-05-24,2016-04-09,0,992168579,,0,0,72.60,72.60,2016-05-24,6,50
743,false,033994928136981613403059211010279000000000000000,2018-12-27 23:05:57,2016-05-24,2016-05-13,0,8161340059211,,0,0,247.91,247.91,2016-05-25,6,11
744,false,341917539771656472041001730900021000,2018-12-27 23:05:58,2016-05-25,2016-05-12,0,175/39716564-7,,0,0,73.15,73.15,2016-05-25,6,3
745,false,836500000002411100403004679552853039100252771009,2018-12-27 23:05:58,2016-05-24,2016-05-06,0,00768513c,,0,0,41.11,41.11,2016-05-23,6,1
746,false,846600000003290010901020144833584995512623993,2018-12-27 23:05:58,2016-05-24,2016-04-07,0,1448335649,,0,0,32.90,32.90,2016-05-24,6,5
747,false,341917539771656472041001730900021000,2018-12-27 23:05:58,2016-06-27,2016-06-13,0,175/39716564-7,,0,0,47.50,47.50,2016-06-25,6,3
748,false,0339949281369816167030732510102590000000000000,2018-12-27 23:05:58,2016-06-27,2016-06-15,0,8161670073251,,0,0,375.02,375.02,2016-06-25,6,11
749,false,83610000006378000403006622101705037100252771009,2018-12-27 23:05:58,2016-06-27,2016-06-07,0,000765836c,,0,0,37.80,37.80,2016-06-22,6,1
750,false,84660000000032900190110001473805479000955123230,2018-12-27 23:05:58,2016-06-27,2016-06-14,0,1473805470,,0,0,32.90,32.90,2016-06-25,6,5
751,false,8461000000053490010901180014701643265005733032629,2018-12-27 23:05:58,2016-06-27,2016-06-07,0,1470164325,TIM 14-981675564,0,0,34.90,34.90,2016-06-25,6,5
752,false,8482000000000726001592015606259921685579033119224,2018-12-27 23:05:58,2016-06-27,2016-05-09,0,992168579,,0,0,72.60,72.60,2016-06-25,6,50
753,false,341917539771656472041001730900021000,2018-12-27 23:05:58,2016-07-25,2016-07-13,0,175/39716564-7,,0,0,5.00,5.00,2016-07-25,6,11
754,false,0339949281369816195090731740102610000000000000,2018-12-27 23:05:58,2016-07-25,2016-07-13,0,8164950073174,,0,0,359.20,359.20,2016-07-25,6,11
755,false,848100000008726001592015607259921683579034119228,2018-12-27 23:05:58,2016-07-25,2016-06-09,0,992168579,,0,0,72.60,72.60,2016-07-25,6,50
756,false,846500000001329001090110001499693636000955126230,2018-12-27 23:05:58,2016-07-25,2016-07-07,0,1499693630,,0,0,32.90,32.90,2016-07-25,6,5
757,false,836600000001375900403003759554728031100252771009,2018-12-27 23:05:58,2016-07-25,2016-07-07,0,000826785c,,0,0,37.59,37.59,2016-07-22,6,1
758,false,84630000000334900109010000444693285257303262998,2018-12-27 23:05:58,2016-05-24,2016-05-07,0,144466932828,,0,0,34.90,34.90,2016-05-25,6,5
761,false,10490221950200010004600058356270470930000030250,2018-12-27 23:05:58,2017-03-08,2017-03-08,0,14000000000583562-9,,0,0,302.50,302.50,2017-03-09,6,4
784,false,03399.70220 14000.000001 89514.801029 7 70970000070900,2018-12-27 23:05:58,2017-03-13,2017-01-02,,000000089514-8,,0,0,709.00,709.00,2017-03-13,7,2
919,false,104902221950200010004600059451047371530000025000,2018-12-27 23:05:58,2017-04-25,2017-04-19,,140000000005945106,,0,0,250.00,250.00,2017-05-08,6,4
920,false,03399492813698171010063165010292000000000000000,2018-12-27 23:05:58,2017-04-25,2017-04-11,,8171010063165,,0,0,729.54,729.54,2017-04-25,6,11
921,false,341917539771656472041001730900021000,2018-12-27 23:05:58,2017-04-25,2017-04-25,,175/39716564-7,,0,0,191.60,191.60,2017-04-25,6,3
922,false,83670000000362300403007798018522036100252771009,2018-12-27 23:05:58,2017-04-25,2017-04-05,,000808060C,,0,0,36.23,36.23,2017-04-24,6,1
923,false,848000000006783001592014704259921685579043119227,2018-12-27 23:05:58,2017-04-25,2017-03-09,,992168579,,0,0,78.30,78.30,2017-04-25,6,50
924,false,8465000000001399001090113001750976845100573032628,2018-12-27 23:05:58,2017-04-25,2017-04-07,,1750976841,,0,0,39.90,39.90,2017-04-25,6,5
925,false,8461000000053990010901130017545518941300955126234,2018-12-27 23:05:58,2017-04-25,2017-04-07,,1754551893,,0,0,39.90,39.90,2017-04-25,6,14
926,false,10490221950200010004600058949843771220000025000,2018-12-27 23:05:58,2017-03-27,2017-03-20,,14000000000589498-6,,0,0,250.00,250.00,2017-04-07,6,4
927,false,033994928136981707403077858301024900000000000000,2018-12-27 23:05:58,2017-03-27,2017-03-15,,8170740077853,,0,0,380.23,380.23,2017-03-25,6,11
928,false,8481000000008783001592014703259921687579042119223,2018-12-27 23:05:58,2017-03-27,2017-03-08,,992168579,,0,0,78.30,78.30,2017-03-25,6,50
929,false,846200000004399001090113001720609872000573032620,2018-12-27 23:05:58,2017-03-27,2017-03-07,,1720609870,,0,0,39.90,39.90,2017-03-25,6,5
930,false,836000000000742150403009728259229033100252771009,2018-12-27 23:05:58,2017-03-27,2017-03-07,,000282703C,,0,0,42.15,42.15,2017-03-22,6,1
931,false,848000000006726001592015608259921681579035119221,2018-12-27 23:05:58,2016-08-25,2016-08-08,,992168579,,0,0,72.60,72.60,2016-08-25,6,50
952,false,10490221950200010004600059830067471830000025000,2018-12-27 23:05:58,2017-05-25,2017-05-16,,1400000000598300-8,,0,0,250.00,250.00,2017-06-07,6,4
953,false,84610000000539900109011300310143705700573032625,2018-12-27 23:05:58,2017-05-25,2017-05-07,,000908481-BB,,0,0,39.90,39.90,2017-05-25,6,5
954,false,0339949281369817135000635680102420000000000000,2018-12-27 23:05:58,2017-05-25,2017-05-15,,8171350063568,,0,0,489.09,489.09,2017-05-25,6,11
955,false,846200000004399001090113003101280547300955126234,2018-12-27 23:05:58,2017-05-25,2017-05-07,,000963104-BB,,0,0,39.90,39.90,2017-05-25,6,14
956,false,848000000006783001592014705259921683579044119220,2018-12-27 23:05:58,2017-05-25,2017-04-09,,00448356/052017,,0,0,78.30,78.30,2017-05-25,6,50
957,false,83650000000230880040300571838064803710252771009,2018-12-27 23:05:58,2017-05-25,2017-05-08,,00922968,,0,0,30.88,30.88,2017-05-22,6,1
958,false,34191753977165647204100173090002100,2018-12-27 23:05:58,2017-05-25,2017-05-14,,175397165647,,0,0,191.60,191.60,2017-05-25,6,3
959,false,0339949281369817194080654040102050000000000000,2018-12-27 23:05:58,2017-07-25,2017-07-13,,81719400654040,,0,0,6.50,6.50,2017-07-25,6,53
960,false,0339949281369817194080652560102470000000000000,2018-12-27 23:05:58,2017-07-25,2017-07-13,,8171940065256,,0,0,508.35,508.35,2017-07-25,6,11
961,false,3419175397716564720410017309000210000000000000,2018-12-27 23:05:58,2017-07-25,2017-07-25,,172/39716564-7,,0,0,43.90,43.90,2017-07-25,6,3
962,false,846500000013990010901130031986796/200573032626,2018-12-27 23:05:58,2017-07-25,2017-07-07,,000.834.823.-BB,,0,0,39.90,39.90,2017-07-25,6,5
963,false,8468000000839900190113003140561345600955126237,2018-12-27 23:05:58,2017-07-25,2017-07-07,,001018677bb,,0,0,39.90,39.90,2017-07-25,6,14
964,false,836500000002311500403002744899956034100252771009,2018-12-27 23:05:58,2017-07-25,2017-07-07,,000892932c,,0,0,31.15,31.15,2017-07-24,6,1
965,false,84880000000078300159201470707259921680579046119228,2018-12-27 23:05:58,2017-07-25,2017-06-09,,992168579,,0,0,78.30,78.30,2017-07-25,6,50
966,false,10490221950200010004600060817152872440000025000,2018-12-27 23:05:58,2017-07-25,2017-07-18,,14000000000608171-7,,0,0,250.00,250.00,2017-08-07,6,4
967,false,836700000000291200403009801526075032100252771009,2018-12-27 23:05:58,2017-06-26,2017-06-06,,000805958C,,0,0,29.12,29.12,2017-06-22,6,1
968,false,1049022195020001000460006036582277213000025000,2018-12-27 23:05:58,2017-06-26,2017-06-20,,140000000060358-4,,0,0,250.00,250.00,2017-06-26,6,4
969,false,848900000002783001592014706259921681579045119224,2018-12-27 23:05:58,2017-06-26,2017-05-09,,992168579,,0,0,78.30,78.30,2017-06-25,6,50
970,false,846200000004399001090113003120611375400955126232,2018-12-27 23:05:58,2017-06-26,2017-06-07,,001001070-BB,,0,0,39.90,39.90,2017-06-25,6,14
971,false,846800000008399001090113003120381987300573032624,2018-12-27 23:05:58,2017-06-26,2017-06-07,,000945189-BB,,0,0,39.90,39.90,2017-06-25,6,5
972,false,31491753977165647204100173090002100,2018-12-27 23:05:58,2017-06-26,2017-06-25,,175/39716564-7,,0,0,43.40,43.40,2017-06-25,6,3
973,false,033994928136981716404076135010279000000000000000,2018-12-27 23:05:58,2017-06-25,2017-06-13,,8171640076135,,0,0,616.57,616.57,2017-06-25,7,11
974,false,341917539771656472041001730900021000,2018-12-27 23:05:58,2017-05-25,2017-05-25,,175/39716564-7,,0,0,191.60,191.60,2017-05-25,6,3
975,false,836500000002308800403005718380648037100252771009,2018-12-27 23:05:58,2017-07-25,2017-05-08,,000922968C,,0,0,30.88,30.88,2017-05-22,6,1
976,false,848000000006783001592014705259921683579044119220,2018-12-27 23:05:58,2017-05-25,2017-05-09,,992168579,,0,0,78.30,78.30,2017-05-25,6,50
977,false,846200000004399001090113003101280547300955126234,2018-12-27 23:05:58,2017-05-25,2017-05-07,,3101280543,,0,0,39.90,39.90,2017-05-25,6,14
978,false,03399492813698171350006356801024200000000000000,2018-12-27 23:05:58,2017-05-25,2017-05-15,,8171350063568,,0,0,489.09,489.09,2017-05-25,6,11
979,false,846100000005399001090113003101043705700573032625,2018-12-27 23:05:58,2017-05-25,2017-05-07,,000908481BB,,0,0,39.90,39.90,2017-05-25,6,5
980,false,10490221950200010004600598360067471830000025000,2018-12-27 23:05:58,2017-05-25,2017-05-16,,14000000000598300-8,,0,0,250.00,250.00,2017-06-07,6,4
981,false,10490221950200010004600059451047371530000025000,2018-12-27 23:05:58,2017-04-25,2017-04-19,,140000000000594510-6,,0,0,250.00,250.00,2017-05-08,6,4
982,false,341917539771656472041001730900021000,2018-12-27 23:05:58,2017-07-25,2017-04-25,,175/39716564-7,,0,0,191.60,191.60,2017-04-25,6,3
983,false,03994928136981710100063165010262000000000000000,2018-12-27 23:05:58,2017-04-25,2017-04-11,,8171010063165,,0,0,729.54,729.54,2017-04-25,6,11
984,false,836400000000362300403007798018522036100252771009,2018-12-27 23:05:58,2017-04-25,2017-04-05,,000808060C,,0,0,36.23,36.23,2017-04-24,6,1
985,false,848000000006783001592014704259921685579043119227,2018-12-27 23:05:58,2017-04-25,2017-03-09,,992168579,,0,0,78.30,78.30,2017-04-25,6,50
986,false,846100000005399001090113001754551891300955126234,2018-12-27 23:05:58,2017-07-25,2017-04-07,,146839556017,,0,0,39.90,39.90,2017-04-28,6,14
987,false,846500000001399001090113001750976845100573032628,2018-12-27 23:05:58,2017-04-25,2017-04-07,,1750976841,,0,0,39.90,39.90,2017-04-28,6,5
988,false,03399702201400000001906104601023372500000074400,2018-12-27 23:05:58,2017-08-13,2017-06-13,,000000106104-6,,0,0,744.00,744.00,2017-08-13,7,2
