ID,DATA,DATA_LACAMENTO,OBS,VALOR,FORMA_PAGAMENTO_ID,FORNECEDOR_ID,TIPO_DESPESA_ID
3696,2016-06-27,2018-12-27 23:06:32,,5.50,2,3,3
3697,2016-06-27,2018-12-27 23:06:32,,13.25,2,3,3
3698,2016-06-28,2018-12-27 23:06:32,,9.75,2,3,3
3699,2016-06-30,2018-12-27 23:06:32,,13.25,2,3,3
3700,2016-05-24,2018-12-27 23:06:32,,7.65,2,3,3
3701,2016-06-24,2018-12-27 23:06:32,,16.00,2,3,3
3702,2016-05-25,2018-12-27 23:06:32,,13.25,2,3,3
3703,2016-05-31,2018-12-27 23:06:32,,11.25,2,3,3
3704,2016-05-23,2018-12-27 23:06:32,,18.25,2,3,3
3705,2016-06-01,2018-12-27 23:06:32,,16.25,2,3,3
3706,2016-05-30,2018-12-27 23:06:32,,11.25,2,3,3
3707,2016-05-18,2018-12-27 23:06:32,,6.25,2,3,3
3708,2016-06-09,2018-12-27 23:06:32,,9.00,5,3,3
3709,2016-06-02,2018-12-27 23:06:32,,18.25,5,3,3
3710,2016-06-03,2018-12-27 23:06:32,,13.75,5,3,3
3711,2016-07-06,2018-12-27 23:06:32,,25.95,5,3,3
3712,2016-07-07,2018-12-27 23:06:32,,16.25,5,3,3
3713,2016-07-05,2018-12-27 23:06:32,,16.50,5,3,3
3714,2016-07-08,2018-12-27 23:06:32,,16.95,5,3,3
3715,2016-06-21,2018-12-27 23:06:32,,7.75,5,3,3
3716,2016-06-22,2018-12-27 23:06:32,,10.75,5,3,3
3717,2016-06-17,2018-12-27 23:06:33,,13.25,5,3,3
3718,2016-06-15,2018-12-27 23:06:33,,13.25,5,3,3
3719,2016-06-16,2018-12-27 23:06:33,,9.25,5,3,3
3720,2016-06-20,2018-12-27 23:06:33,,14.25,5,3,3
3721,2016-06-08,2018-12-27 23:06:33,,9.00,5,3,3
3722,2016-06-14,2018-12-27 23:06:33,,11.25,5,3,3
3723,2016-06-06,2018-12-27 23:06:33,,18.75,5,3,3
3724,2016-06-17,2018-12-27 23:06:33,,50.52,2,8,12
3744,2016-06-13,2018-12-27 23:06:33,,52.03,2,59,19
3745,2016-06-23,2018-12-27 23:06:33,,35.28,2,115,12
3746,2016-04-19,2018-12-27 23:06:33,,37.71,2,8,12
3747,2016-06-10,2018-12-27 23:06:33,,44.00,2,170,1
3748,2016-06-09,2018-12-27 23:06:33,,88.36,2,8,12
3749,2016-06-03,2018-12-27 23:06:33,,40.00,2,129,1
3750,2016-06-04,2018-12-27 23:06:33,,30.24,2,4,12
3751,2016-05-28,2018-12-27 23:06:33,,23.69,2,4,12
3752,2016-05-29,2018-12-27 23:06:33,,9.55,2,119,19
3753,2016-06-10,2018-12-27 23:06:33,,44.00,5,170,1
3754,2016-07-08,2018-12-27 23:06:33,,5.00,2,122,8
3755,2016-07-09,2018-12-27 23:06:33,,28.16,5,127,3
3756,2016-07-05,2018-12-27 23:06:33,,64.80,2,59,19
3757,2016-05-17,2018-12-27 23:06:33,,99.97,2,104,3
3758,2016-05-27,2018-12-27 23:06:33,,26.89,2,119,19
3759,2016-06-21,2018-12-27 23:06:33,,49.37,2,59,19
3760,2016-06-13,2018-12-27 23:06:33,,14.00,2,31,3
3761,2016-06-18,2018-12-27 23:06:33,,9.00,2,31,3
3791,2016-07-09,2018-12-27 23:06:33,,10.40,3,2,4
3793,2016-07-12,2018-12-27 23:06:33,,15.25,5,3,3
3794,2016-07-13,2018-12-27 23:06:33,,21.95,5,3,3
3795,2016-07-15,2018-12-27 23:06:33,,4.25,5,3,3
3796,2016-07-14,2018-12-27 23:06:33,,21.75,5,3,3
3797,2016-04-11,2018-12-27 23:06:33,,10.40,3,2,4
3798,2016-07-15,2018-12-27 23:06:33,,32.82,5,267,3
3799,2016-07-09,2018-12-27 23:06:33,,22.40,5,164,3
3800,2016-07-09,2018-12-27 23:06:33,,17.50,5,96,3
3801,2016-07-10,2018-12-27 23:06:33,,5.90,2,137,1
3802,2016-06-10,2018-12-27 23:06:33,,7.75,5,3,3
3803,2016-06-07,2018-12-27 23:06:33,,10.25,5,3,3
3804,2016-07-01,2018-12-27 23:06:33,,16.95,2,3,3
3805,2016-06-10,2018-12-27 23:06:33,,42.00,2,49,3
3806,2016-06-13,2018-12-27 23:06:33,,80.00,5,137,1
3807,2016-06-11,2018-12-27 23:06:33,,17.98,2,92,24
3808,2016-06-13,2018-12-27 23:06:33,,14.00,5,31,3
3809,2016-06-08,2018-12-27 23:06:33,,7.99,2,181,3
3810,2016-07-04,2018-12-27 23:06:33,,70.00,5,137,1
3811,2016-06-04,2018-12-27 23:06:33,,73.00,2,49,3
3812,2016-05-26,2018-12-27 23:06:33,,50.00,2,137,1
3813,2016-05-28,2018-12-27 23:06:33,,24.90,2,149,18
3814,2016-05-28,2018-12-27 23:06:33,,23.00,2,150,18
3815,2016-06-18,2018-12-27 23:06:33,,9.00,5,31,3
3816,2016-05-21,2018-12-27 23:06:33,,50.00,2,137,1
3817,2016-05-17,2018-12-27 23:06:33,,8.90,5,3,3
3818,2016-05-07,2018-12-27 23:06:33,,86.39,2,205,3
3819,2016-05-14,2018-12-27 23:06:33,,7.00,2,139,3
3820,2016-05-14,2018-12-27 23:06:33,,30.50,5,113,3
3821,2016-05-14,2018-12-27 23:06:33,,40.12,5,75,3
3822,2016-07-08,2018-12-27 23:06:33,,23.60,5,174,3
3823,2016-06-25,2018-12-27 23:06:33,,6.90,2,205,3
3824,2016-07-02,2018-12-27 23:06:33,,73.00,2,49,3
3825,2016-07-08,2018-12-27 23:06:33,,29.44,5,38,3
3826,2016-05-15,2018-12-27 23:06:33,,42.75,2,262,3
3827,2016-05-30,2018-12-27 23:06:33,,9.50,3,2,4
3828,2016-07-19,2018-12-27 23:06:33,,13.75,2,3,3
3829,2016-07-20,2018-12-27 23:06:33,,9.75,2,3,3
3830,2016-07-18,2018-12-27 23:06:33,,36.80,2,127,3
3831,2016-07-18,2018-12-27 23:06:33,,10.40,3,2,4
3832,2016-07-15,2018-12-27 23:06:33,,10.40,3,2,4
3833,2016-07-15,2018-12-27 23:06:33,,8.80,2,56,3
3834,2016-07-16,2018-12-27 23:06:33,,20.90,2,96,3
3835,2016-07-16,2018-12-27 23:06:33,,3.20,2,151,3
3836,2016-07-15,2018-12-27 23:06:33,,50.00,2,65,1
3837,2016-07-18,2018-12-27 23:06:33,,60.03,2,8,12
3838,2016-07-18,2018-12-27 23:06:33,,40.00,2,14,1
3839,2016-07-16,2018-12-27 23:06:33,,26.00,2,56,3
3840,2016-05-01,2018-12-27 23:06:33,,42.18,2,60,3
3841,2016-07-09,2018-12-27 23:06:33,,37.90,2,725,1
3842,2016-07-09,2018-12-27 23:06:33,,42.60,2,22,6
3843,2016-05-07,2018-12-27 23:06:33,,8.14,2,205,3
3844,2016-06-24,2018-12-27 23:06:33,,70.00,2,53,1
3845,2016-07-02,2018-12-27 23:06:33,,5.80,2,151,3
3846,2016-06-18,2018-12-27 23:06:33,,46.89,2,262,3
3847,2016-05-14,2018-12-27 23:06:33,,13.25,2,22,11
3848,2016-05-14,2018-12-27 23:06:33,,9.50,2,122,8
3868,2016-08-11,2018-12-27 23:06:33,,15.25,5,3,3
3869,2016-08-09,2018-12-27 23:06:33,,14.00,5,3,3
3870,2016-08-12,2018-12-27 23:06:33,,7.50,5,3,3
3871,2016-08-15,2018-12-27 23:06:34,,13.35,5,3,3
3872,2016-05-12,2018-12-27 23:06:34,,17.25,5,3,3
3873,2016-08-09,2018-12-27 23:06:34,,5.50,5,3,3
3874,2016-08-10,2018-12-27 23:06:34,,23.25,5,3,3
3875,2016-08-05,2018-12-27 23:06:34,,23.75,5,3,3
3876,2016-08-04,2018-12-27 23:06:34,,15.30,5,3,3
3877,2016-08-03,2018-12-27 23:06:34,,22.45,5,3,3
3878,2016-08-02,2018-12-27 23:06:34,,15.05,5,3,3
3879,2016-07-28,2018-12-27 23:06:34,,23.25,2,3,3
3880,2016-07-27,2018-12-27 23:06:34,,22.45,2,3,3
3881,2016-07-22,2018-12-27 23:06:34,,5.75,2,3,3
3882,2016-07-21,2018-12-27 23:06:34,,17.25,2,3,3
3883,2016-07-26,2018-12-27 23:06:34,,18.25,2,3,3
3884,2016-07-29,2018-12-27 23:06:34,,10.40,3,2,4
3885,2016-08-02,2018-12-27 23:06:34,,10.40,3,2,4
3886,2016-07-22,2018-12-27 23:06:34,,10.40,3,2,4
3887,2016-07-25,2018-12-27 23:06:34,,10.40,3,2,4
3888,2016-05-25,2018-12-27 23:06:34,,9.50,3,2,4
3889,2016-08-15,2018-12-27 23:06:34,,10.40,3,2,4
3890,2016-08-12,2018-12-27 23:06:34,,10.40,3,2,4
3891,2016-08-08,2018-12-27 23:06:34,,10.40,3,2,4
3892,2016-08-05,2018-12-27 23:06:34,,10.40,3,2,4
3893,2016-08-01,2018-12-27 23:06:34,,12.00,2,312,3
3894,2016-07-30,2018-12-27 23:06:34,,89.87,2,312,3
3895,2016-07-23,2018-12-27 23:06:34,,17.00,2,302,18
3896,2016-07-22,2018-12-27 23:06:34,,42.00,2,49,3
3897,2016-07-23,2018-12-27 23:06:34,,36.30,2,149,18
3898,2016-08-13,2018-12-27 23:06:34,,47.00,2,49,3
3899,2016-08-15,2018-12-27 23:06:34,,70.00,5,12,1
3900,2016-08-06,2018-12-27 23:06:34,,7.50,2,151,3
3901,2016-08-06,2018-12-27 23:06:34,,19.60,2,149,18
3902,2016-08-05,2018-12-27 23:06:34,,9.00,2,49,3
3903,2016-08-08,2018-12-27 23:06:34,,5.00,2,6,8
3904,2016-07-25,2018-12-27 23:06:34,,12.00,2,31,3
3905,2016-07-21,2018-12-27 23:06:34,,61.10,2,276,3
3906,2016-07-23,2018-12-27 23:06:34,,30.99,2,4,12
3907,2016-08-05,2018-12-27 23:06:34,,49.00,2,49,3
3908,2016-07-26,2018-12-27 23:06:34,,98.02,2,44,19
3909,2016-07-29,2018-12-27 23:06:34,,40.00,2,65,1
3910,2016-07-31,2018-12-27 23:06:34,,53.00,2,12,1
3911,2016-07-22,2018-12-27 23:06:34,,50.00,2,12,1
3912,2016-07-26,2018-12-27 23:06:34,,15.00,2,181,18
3913,2016-08-02,2018-12-27 23:06:34,,40.89,2,8,12
3914,2016-07-29,2018-12-27 23:06:34,,49.00,2,153,18
3915,2016-07-21,2018-12-27 23:06:34,,25.48,2,266,3
3916,2016-07-28,2018-12-27 23:06:34,,47.69,2,115,12
3935,2016-10-28,2018-12-27 23:06:34,,12.25,2,3,3
3983,2016-11-17,2018-12-27 23:06:34,,9.80,2,3,3
4018,2016-11-22,2018-12-27 23:06:34,,7.90,2,59,19
4019,2016-11-22,2018-12-27 23:06:34,,14.30,2,3,3
4020,2016-11-24,2018-12-27 23:06:34,,11.85,2,3,3
4021,2016-11-23,2018-12-27 23:06:34,,18.00,2,3,3
4022,2016-11-22,2018-12-27 23:06:34,,34.64,2,75,3
4023,2016-11-11,2018-12-27 23:06:34,,10.40,3,2,4
4024,2016-11-14,2018-12-27 23:06:34,,10.40,3,2,4
4025,2016-10-14,2018-12-27 23:06:34,,10.40,3,2,4
4026,2016-10-17,2018-12-27 23:06:34,,10.40,3,2,4
4027,2016-11-04,2018-12-27 23:06:34,,10.40,3,2,4
4028,2016-10-28,2018-12-27 23:06:34,,10.40,3,2,4
4029,2016-10-31,2018-12-27 23:06:34,,10.40,3,2,4
4030,2016-11-07,2018-12-27 23:06:34,,10.40,3,2,4
4031,2016-09-30,2018-12-27 23:06:34,,10.40,3,2,4
4032,2015-10-03,2018-12-27 23:06:34,,10.40,3,2,4
4033,2016-10-10,2018-12-27 23:06:34,,10.40,3,2,4
4034,2016-10-07,2018-12-27 23:06:34,,10.40,3,2,4
4035,2016-09-18,2018-12-27 23:06:34,,10.40,3,2,4
4036,2016-09-23,2018-12-27 23:06:34,,10.40,3,2,4
4037,2016-09-26,2018-12-27 23:06:34,,10.40,3,2,4
4038,2016-10-21,2018-12-27 23:06:34,,10.40,3,2,4
4039,2016-10-23,2018-12-27 23:06:34,,10.40,3,2,4
4040,2016-09-12,2018-12-27 23:06:34,,10.40,3,2,4
4041,2016-09-09,2018-12-27 23:06:34,,10.40,3,2,4
4042,2016-09-08,2018-12-27 23:06:34,,10.40,3,2,4
4043,2016-09-06,2018-12-27 23:06:34,,10.40,3,2,4
4044,2016-09-05,2018-12-27 23:06:34,,10.40,3,2,4
4045,2016-08-25,2018-12-27 23:06:34,,10.40,3,2,4
4046,2016-09-03,2018-12-27 23:06:34,,10.40,3,2,4
4047,2016-08-29,2018-12-27 23:06:34,,10.40,3,2,4
4048,2016-08-21,2018-12-27 23:06:34,,10.40,3,2,4
4049,2016-08-22,2018-12-27 23:06:34,,10.40,3,2,4
4050,2016-11-03,2018-12-27 23:06:34,,14.55,2,3,3
4051,2016-11-22,2018-12-27 23:06:34,,11.60,2,3,3
4052,2016-11-01,2018-12-27 23:06:34,,15.85,2,3,3
4053,2016-09-30,2018-12-27 23:06:34,,10.95,2,3,3
4054,2016-11-18,2018-12-27 23:06:34,,9.80,2,3,3
4055,2016-10-13,2018-12-27 23:06:34,,13.35,2,3,3
4056,2016-10-14,2018-12-27 23:06:34,,14.25,2,3,3
4057,2016-10-26,2018-12-27 23:06:34,,14.30,2,3,3
4058,2016-10-05,2018-12-27 23:06:34,,21.45,2,3,3
4059,2016-10-06,2018-12-27 23:06:34,,8.80,2,3,3
4060,2016-09-28,2018-12-27 23:06:34,,15.55,2,3,3
4061,2016-10-04,2018-12-27 23:06:35,,10.05,2,3,3
4062,2016-10-03,2018-12-27 23:06:35,,13.35,2,3,3
4063,2016-10-11,2018-12-27 23:06:35,,11.25,2,3,3
4064,2016-10-10,2018-12-27 23:06:35,,18.00,2,3,3
4065,2016-10-07,2018-12-27 23:06:35,,2.50,2,3,3
4066,2016-10-07,2018-12-27 23:06:35,,3.80,2,3,3
4067,2016-09-27,2018-12-27 23:06:35,,16.05,2,3,3
4068,2016-09-20,2018-12-27 23:06:35,,9.30,2,3,3
4069,2016-09-21,2018-12-27 23:06:35,,12.80,2,3,3
4070,2016-10-19,2018-12-27 23:06:35,,13.05,2,3,3
4071,2016-09-26,2018-12-27 23:06:35,,13.55,2,3,3
4072,2016-10-25,2018-12-27 23:06:35,,13.30,2,3,3
4073,2016-09-16,2018-12-27 23:06:35,,6.25,2,3,3
4074,2016-09-15,2018-12-27 23:06:35,,9.55,2,3,3
4075,2016-09-14,2018-12-27 23:06:35,,17.55,2,3,3
4076,2016-09-09,2018-12-27 23:06:35,,15.95,2,3,3
4077,2016-09-13,2018-12-27 23:06:35,,14.95,2,3,3
4078,2016-09-12,2018-12-27 23:06:35,,8.05,2,3,3
4079,2016-09-08,2018-12-27 23:06:35,,11.50,2,3,3
4080,2016-09-06,2018-12-27 23:06:35,,14.25,2,3,3
4081,2016-09-02,2018-12-27 23:06:35,,6.80,2,3,3
4082,2016-09-01,2018-12-27 23:06:35,,13.05,2,3,3
4083,2016-09-05,2018-12-27 23:06:35,,13.05,2,3,3
4084,2016-08-31,2018-12-27 23:06:35,,25.25,2,3,3
4085,2016-09-02,2018-12-27 23:06:35,,8.25,2,3,3
4086,2016-08-30,2018-12-27 23:06:35,,22.75,2,3,3
4087,2016-08-29,2018-12-27 23:06:35,,22.25,2,3,3
4088,2016-08-25,2018-12-27 23:06:35,,4.00,2,3,3
4089,2016-08-24,2018-12-27 23:06:35,,20.00,2,3,3
4090,2016-08-25,2018-12-27 23:06:35,,8.80,2,3,3
4091,2016-09-29,2018-12-27 23:06:35,,7.75,2,3,3
4092,2016-08-26,2018-12-27 23:06:35,,12.05,2,3,3
4093,2016-11-18,2018-12-27 23:06:35,,14.60,5,3,3
4094,2016-11-09,2018-12-27 23:06:35,,16.70,5,3,3
4095,2016-11-11,2018-12-27 23:06:35,,9.45,5,3,3
4096,2016-11-10,2018-12-27 23:06:35,,11.50,5,3,3
4097,2016-11-04,2018-12-27 23:06:35,,7.80,5,3,3
4098,2016-11-04,2018-12-27 23:06:35,,4.50,5,3,3
4099,2016-11-08,2018-12-27 23:06:35,,19.05,5,3,3
4100,2016-11-07,2018-12-27 23:06:35,,20.75,5,3,3
4101,2016-11-16,2018-12-27 23:06:35,,18.25,5,3,3
4102,2016-08-19,2018-12-27 23:06:35,,5.50,5,3,3
4103,2016-08-17,2018-12-27 23:06:35,,12.25,5,3,3
4104,2016-08-19,2018-12-27 23:06:35,,14.55,5,3,3
4105,2016-08-18,2018-12-27 23:06:35,,23.75,5,3,3
4106,2016-08-21,2018-12-27 23:06:35,,10.05,5,3,3
4107,2016-09-08,2018-12-27 23:06:35,,44.25,5,159,3
4108,2016-11-23,2018-12-27 23:06:35,,76.55,2,115,12
4109,2014-09-29,2018-12-27 23:06:35,,74.68,2,115,12
4110,2014-08-18,2018-12-27 23:06:35,,75.69,2,115,12
4111,2016-10-27,2018-12-27 23:06:35,,7.18,2,114,12
4112,2016-11-19,2018-12-27 23:06:35,,26.88,2,114,12
4113,2016-08-30,2018-12-27 23:06:35,,71.47,2,114,12
4114,2016-09-17,2018-12-27 23:06:35,,21.81,2,8,12
4115,2016-11-19,2018-12-27 23:06:35,,59.96,2,8,12
4116,2016-10-06,2018-12-27 23:06:35,,18.39,2,8,12
4117,2016-10-11,2018-12-27 23:06:35,,14.46,2,8,12
4118,2016-08-25,2018-12-27 23:06:35,,20.87,2,8,12
4120,2016-09-09,2018-12-27 23:06:35,,60.00,2,170,1
4152,2016-09-04,2018-12-27 23:06:35,,5.19,2,4,12
4184,2016-09-04,2018-12-27 23:06:35,,3.39,2,4,12
4185,2016-09-04,2018-12-27 23:06:35,,63.30,2,4,12
4186,2016-11-05,2018-12-27 23:06:35,,54.49,2,4,12
4218,2016-10-01,2018-12-27 23:06:35,,44.97,2,4,12
4219,2016-09-24,2018-12-27 23:06:35,,118.53,2,4,12
4220,2016-08-25,2018-12-27 23:06:35,,40.00,2,129,1
4221,2016-09-03,2018-12-27 23:06:35,,60.00,2,129,1
4222,2016-10-30,2018-12-27 23:06:35,,101.00,2,12,1
4223,2016-11-13,2018-12-27 23:06:35,,60.00,5,12,1
4224,2016-11-04,2018-12-27 23:06:35,,80.00,5,12,1
4225,2016-11-01,2018-12-27 23:06:35,,18.75,2,175,11
4226,2016-11-13,2018-12-27 23:06:35,,38.13,2,113,3
4257,2016-11-13,2018-12-27 23:06:35,,20.02,2,86,3
4258,2016-11-18,2018-12-27 23:06:35,,5.00,2,6,8
4289,2016-10-23,2018-12-27 23:06:35,,23.90,2,103,3
4290,2016-11-10,2018-12-27 23:06:35,,21.00,5,31,3
4291,2016-11-18,2018-12-27 23:06:35,,26.00,2,31,3
4292,2016-11-08,2018-12-27 23:06:35,,28.00,2,75,3
4293,2016-10-28,2018-12-27 23:06:35,,48.50,2,207,3
4294,2016-11-05,2018-12-27 23:06:35,,46.00,2,44,19
4295,2016-11-05,2018-12-27 23:06:35,,9.00,2,312,3
4296,2016-10-15,2018-12-27 23:06:35,,24.40,2,149,18
4297,2016-09-30,2018-12-27 23:06:35,,3.50,2,137,1
4298,2016-10-01,2018-12-27 23:06:35,,65.24,2,164,3
4299,2016-10-23,2018-12-27 23:06:35,,5.00,3,6,8
4300,2016-10-29,2018-12-27 23:06:35,,36.50,2,149,18
4301,2016-10-10,2018-12-27 23:06:35,,16.00,5,75,3
4302,2016-10-22,2018-12-27 23:06:35,,30.00,2,49,3
4303,2016-10-23,2018-12-27 23:06:35,,18.09,2,38,3
4304,2016-09-15,2018-12-27 23:06:35,,5.00,2,6,8
4305,2016-09-03,2018-12-27 23:06:35,,46.90,2,105,1
4306,2016-09-18,2018-12-27 23:06:36,,5.00,2,6,8
4307,2016-06-18,2018-12-27 23:06:36,,12.19,5,1,3
4308,2016-11-19,2018-12-27 23:06:36,,30.00,2,1,3
4309,2016-11-19,2018-12-27 23:06:36,,54.30,2,62,3
4310,2016-09-18,2018-12-27 23:06:36,,33.06,2,113,3
4311,2016-09-11,2018-12-27 23:06:36,,55.50,2,207,3
4312,2016-09-06,2018-12-27 23:06:36,,36.00,2,49,3
4313,2016-09-16,2018-12-27 23:06:36,,51.40,5,113,3
4314,2016-09-16,2018-12-27 23:06:36,,9.00,2,129,1
4315,2016-08-26,2018-12-27 23:06:36,,25.24,2,75,3
4316,2016-08-20,2018-12-27 23:06:36,,17.80,5,113,3
4317,2016-08-27,2018-12-27 23:06:36,,50.00,2,12,1
4318,2016-11-14,2018-12-27 23:06:36,,20.00,5,86,3
4319,2016-08-20,2018-12-27 23:06:36,,32.00,2,9,3
4320,2016-08-20,2018-12-27 23:06:36,,18.50,5,31,3
4321,2016-08-25,2018-12-27 23:06:36,,40.00,2,129,1
4322,2016-08-20,2018-12-27 23:06:36,,45.00,2,154,3
4323,2016-09-04,2018-12-27 23:06:36,,8.00,2,12,1
4324,2016-09-03,2018-12-27 23:06:36,,60.00,2,129,1
4325,2016-09-02,2018-12-27 23:06:36,,80.85,2,111,3
4326,2016-09-03,2018-12-27 23:06:36,,4.90,5,113,3
4327,2016-10-08,2018-12-27 23:06:36,,87.80,5,167,3
4328,2016-09-23,2018-12-27 23:06:36,,43.00,2,49,3
4329,2016-09-09,2018-12-27 23:06:36,,9.00,2,3,3
4330,2016-09-22,2018-12-27 23:06:36,,9.00,2,3,3
4331,2016-09-29,2018-12-27 23:06:36,,15.00,5,31,3
4332,2016-11-18,2018-12-27 23:06:36,,26.00,3,31,3
4334,2016-11-28,2018-12-27 23:06:36,,12.75,2,3,3
4335,2016-11-01,2018-12-27 23:06:36,,13.00,2,175,11
4336,2016-10-17,2018-12-27 23:06:36,,12.00,2,20,3
4337,2016-10-04,2018-12-27 23:06:36,,49.10,2,70,19
4338,2016-10-17,2018-12-27 23:06:36,,50.00,3,119,19
4339,2016-11-01,2018-12-27 23:06:36,,5.00,2,122,8
4340,2016-11-08,2018-12-27 23:06:36,,28.00,2,75,3
4341,2016-10-12,2018-12-27 23:06:36,,30.47,2,75,11
4342,2016-11-12,2018-12-27 23:06:36,,4.97,2,4,12
4343,2016-10-23,2018-12-27 23:06:36,,8.00,2,31,3
4344,2016-11-10,2018-12-27 23:06:36,,21.00,2,31,3
4345,2016-10-27,2018-12-27 23:06:36,,15.00,2,31,3
4346,2016-11-02,2018-12-27 23:06:36,,29.37,2,70,19
4347,2016-11-02,2018-12-27 23:06:36,,27.00,3,31,3
4348,2016-08-31,2018-12-27 23:06:36,,90.82,2,44,19
4349,2016-10-11,2018-12-27 23:06:36,,43.00,5,31,3
4350,2016-09-18,2018-12-27 23:06:36,,12.18,2,1,3
4351,2016-09-19,2018-12-27 23:06:36,,10.40,3,2,4
4352,2016-09-19,2018-12-27 23:06:36,,21.00,5,31,3
4353,2016-09-27,2018-12-27 23:06:36,,30.90,2,59,19
4354,2016-09-09,2018-12-27 23:06:36,,39.98,2,64,24
4355,2016-09-09,2018-12-27 23:06:36,,28.74,2,153,18
4356,2016-09-06,2018-12-27 23:06:36,,4.75,2,59,19
4357,2016-09-03,2018-12-27 23:06:36,,5.00,2,122,8
4358,2016-11-02,2018-12-27 23:06:36,,27.67,2,266,3
4359,2016-08-16,2018-12-27 23:06:36,,17.05,5,3,3
4360,2016-11-26,2018-12-27 23:06:36,,8.10,3,2,4
4361,2016-11-28,2018-12-27 23:06:36,,10.40,3,2,4
4362,2016-11-26,2018-12-27 23:06:36,,8.10,3,2,4
4363,2016-11-25,2018-12-27 23:06:36,,10.40,3,2,4
4364,2016-11-26,2018-12-27 23:06:36,,8.50,2,20,3
4365,2016-11-29,2018-12-27 23:06:36,,13.55,2,3,3
4366,2016-11-28,2018-12-27 23:06:36,,4.00,2,3,3
4367,2016-11-30,2018-12-27 23:06:36,,23.55,2,3,3
4368,2016-11-26,2018-12-27 23:06:36,,67.54,2,330,3
4369,2016-11-25,2018-12-27 23:06:36,,63.90,2,105,1
4370,2016-11-26,2018-12-27 23:06:36,,40.00,2,141,1
4371,2016-11-29,2018-12-27 23:06:36,,50.00,2,53,1
4372,2016-11-20,2018-12-27 23:06:36,,10.00,2,332,3
4400,2016-10-08,2018-12-27 23:06:36,,80.43,5,364,1
4401,2016-10-08,2018-12-27 23:06:36,,50.00,5,364,1
4402,2016-10-22,2018-12-27 23:06:36,,110.00,5,364,1
4403,2016-10-15,2018-12-27 23:06:36,,70.00,5,364,1
4432,2016-10-01,2018-12-27 23:06:36,,170.00,2,396,18
4433,2016-10-01,2018-12-27 23:06:36,,8.00,2,397,3
4434,2016-10-27,2018-12-27 23:06:36,,28.00,2,398,26
4435,2016-09-09,2018-12-27 23:06:36,,72.60,2,61,3
4436,2016-11-19,2018-12-27 23:06:36,,7.00,3,399,8
4437,2016-09-03,2018-12-27 23:06:36,,49.90,2,198,18
4438,2016-10-01,2018-12-27 23:06:36,,90.00,2,400,18
4439,2016-10-01,2018-12-27 23:06:36,,5.00,2,401,3
4440,2016-11-01,2018-12-27 23:06:36,,43.30,2,402,3
4441,2016-10-23,2018-12-27 23:06:36,,12.00,2,403,3
4442,2016-08-22,2018-12-27 23:06:36,,39.90,2,181,3
4443,2016-08-28,2018-12-27 23:06:36,,36.90,2,405,3
4444,2016-08-21,2018-12-27 23:06:36,,20.90,2,405,3
4445,2016-10-22,2018-12-27 23:06:36,,34.80,2,405,3
4446,2016-11-20,2018-12-27 23:06:36,,13.40,2,406,3
4447,2016-09-17,2018-12-27 23:06:36,,38.25,2,229,3
4475,2016-12-03,2018-12-27 23:06:36,,10.40,3,2,4
4476,2016-12-05,2018-12-27 23:06:36,,10.40,3,2,4
4477,2016-12-05,2018-12-27 23:06:36,,6.50,5,3,3
4478,2016-12-02,2018-12-27 23:06:37,,6.80,3,3,3
4479,2016-12-02,2018-12-27 23:06:37,,7.25,3,3,3
4480,2016-12-05,2018-12-27 23:06:37,,17.75,3,3,3
4481,2016-12-01,2018-12-27 23:06:37,,11.50,3,3,3
4482,2011-12-01,2018-12-27 23:06:37,,44.07,2,70,19
4483,2016-12-03,2018-12-27 23:06:37,,41.20,5,113,3
4484,2016-12-03,2018-12-27 23:06:37,,50.00,2,43,1
4485,2016-12-05,2018-12-27 23:06:37,,10.00,2,181,3
4486,2016-12-03,2018-12-27 23:06:37,,84.52,5,9,3
4487,2016-12-04,2018-12-27 23:06:37,,14.08,2,437,3
4507,2016-10-30,2018-12-27 23:06:37,,4.20,3,469,4
4508,2016-11-20,2018-12-27 23:06:37,,15.90,2,470,3
4509,2016-08-08,2018-12-27 23:06:37,,49.90,2,198,18
4510,2016-03-19,2018-12-27 23:06:37,,9.00,3,471,8
4511,2016-05-14,,,19.00,2,472,18
4512,2016-05-07,2018-12-27 23:06:37,,9.50,2,473,3
4513,2016-05-07,2018-12-27 23:06:37,,15.00,2,473,3
4514,2016-04-16,2018-12-27 23:06:37,,16.00,2,231,3
4515,2016-04-07,2018-12-27 23:06:37,,20.00,2,474,3
4516,2016-05-28,2018-12-27 23:06:37,,6.00,2,475,18
4517,2016-05-21,2018-12-27 23:06:37,,121.99,2,330,3
4518,2016-04-02,2018-12-27 23:06:37,,50.05,2,330,3
4519,2016-07-15,2018-12-27 23:06:37,,18.80,2,476,3
4520,2016-05-27,2018-12-27 23:06:37,,27.90,2,405,3
4521,2016-05-14,2018-12-27 23:06:37,,14.00,5,405,3
4522,2016-04-16,2018-12-27 23:06:37,,13.00,5,405,3
4523,2016-04-16,2018-12-27 23:06:37,,16.90,5,405,3
4524,2016-04-27,2018-12-27 23:06:37,,27.90,5,405,3
4546,2016-12-06,2018-12-27 23:06:37,,7.80,5,3,3
4547,2016-12-07,2018-12-27 23:06:37,,11.80,5,3,3
4548,2016-12-06,2018-12-27 23:06:37,,13.25,5,3,3
4549,2016-12-07,2018-12-27 23:06:37,,18.25,5,3,3
